x,y,z
855.12,-6504.18,4621.59
833.56,-6401.88,4621.54
812.01,-6299.59,4621.49
790.45,-6197.29,4621.45
768.90,-6094.99,4621.40
747.34,-5992.70,4621.36
725.79,-5890.40,4621.32
704.23,-5788.11,4621.27
682.68,-5685.81,4621.23
661.12,-5583.51,4621.18
639.57,-5481.22,4621.14
618.01,-5378.92,4621.10
596.46,-5276.62,4621.05
574.90,-5174.33,4621.01
553.30,-5072.04,4620.96
531.68,-4969.76,4620.92
510.09,-4867.47,4620.88
488.45,-4765.20,4620.83
467.17,-4662.85,4620.78
446.60,-4560.35,4620.74
426.23,-4457.81,4620.69
405.77,-4355.29,4620.65
385.35,-4252.76,4620.60
364.90,-4150.23,4620.56
344.45,-4047.71,4620.52
324.00,-3945.19,4620.47
303.55,-3842.67,4620.43
283.10,-3740.15,4620.39
262.65,-3637.62,4620.34
242.20,-3535.10,4620.30
221.75,-3432.58,4620.25
201.30,-3330.06,4620.21
180.85,-3227.54,4620.17
160.40,-3125.01,4620.12
139.95,-3022.49,4620.08
119.50,-2919.97,4620.03
99.05,-2817.45,4619.99
78.61,-2714.93,4619.95
58.16,-2612.40,4619.90
37.71,-2509.88,4619.86
17.26,-2407.36,4619.81
-3.19,-2304.84,4619.77
-23.64,-2202.32,4619.73
-44.09,-2099.79,4619.68
-64.54,-1997.27,4619.64
-84.99,-1894.75,4619.59
-105.44,-1792.23,4619.55
-125.89,-1689.71,4619.51
-146.34,-1587.18,4619.46
-166.79,-1484.66,4619.42
-187.24,-1382.14,4619.37
-207.69,-1279.62,4619.33
-228.14,-1177.10,4619.29
-248.59,-1074.57,4619.24
-269.04,-972.05,4619.20
-289.49,-869.53,4619.15
-309.94,-767.01,4619.11
-330.38,-664.48,4619.07
-350.83,-561.96,4619.02
-371.28,-459.44,4618.98
-391.73,-356.92,4618.94
-412.18,-254.39,4618.89
-432.63,-151.87,4618.85
-453.08,-49.35,4618.80
-473.53,53.17,4618.76
-493.98,155.70,4618.72
-514.43,258.22,4618.67
-534.88,360.74,4618.63
-555.33,463.26,4618.58
-575.78,565.79,4618.54
-596.23,668.31,4618.50
-616.68,770.83,4618.45
-637.13,873.35,4618.41
-657.57,975.88,4618.36
-678.02,1078.40,4618.32
-698.47,1180.92,4618.28
-718.92,1283.44,4618.23
-739.37,1385.96,4618.19
-759.82,1488.49,4618.14
-780.27,1591.01,4618.10
-800.72,1693.53,4618.06
-821.17,1796.05,4618.01
-841.62,1898.57,4617.97
-862.07,2001.10,4617.92
-882.52,2103.62,4617.88
-902.97,2206.14,4617.84
-923.41,2308.66,4617.79
-943.86,2411.18,4617.75
-964.31,2513.71,4617.70
-984.76,2616.23,4617.66
-1005.21,2718.75,4617.62
-1025.66,2821.27,4617.57
-1046.11,2923.79,4617.53
-1066.56,3026.32,4617.48
-1087.01,3128.84,4617.44
-1107.46,3231.36,4617.40
-1127.91,3333.88,4617.35
-1148.36,3436.40,4617.31
-1168.81,3538.93,4617.27
-1189.25,3641.45,4617.22
-1209.70,3743.97,4617.18
-1230.15,3846.49,4617.13
-1250.60,3949.01,4617.09
-1271.05,4051.54,4617.05
-1291.50,4154.06,4617.00
-1311.95,4256.58,4616.96
-1332.40,4359.11,4616.91
-1352.85,4461.63,4616.87
-1373.30,4564.16,4616.83
-1393.75,4666.68,4616.78
-1414.20,4769.21,4616.74
-1434.65,4871.73,4616.69
-1455.09,4974.25,4616.65
-1475.54,5076.78,4616.61
-1495.99,5179.30,4616.56
-1516.44,5281.83,4616.52
-1536.89,5384.35,4616.47
-1557.34,5486.88,4616.43
-1577.79,5589.40,4616.39
-1598.24,5691.93,4616.34
-1618.69,5794.45,4616.30
-1639.14,5896.97,4616.25
-1659.59,5999.50,4616.21
-1680.04,6102.02,4616.17
-1700.49,6204.55,4616.12
-1720.93,6307.07,4616.08
-1741.38,6409.60,4616.03
-1761.83,6512.12,4615.99
-1782.28,6614.65,4615.95
-1802.73,6717.17,4615.90
-1823.18,6819.69,4615.86
-1843.63,6922.22,4615.81
-1864.08,7024.74,4615.77
-1884.53,7127.27,4615.73
-1904.98,7229.79,4615.68
-1925.43,7332.32,4615.64
-1945.88,7434.84,4615.60
-1966.32,7537.36,4615.55
-1986.77,7639.89,4615.51
-2007.22,7742.41,4615.46
-2027.67,7844.94,4615.42
-2048.12,7947.46,4615.38
-2068.57,8049.99,4615.33
-2089.02,8152.51,4615.29
-2109.47,8255.03,4615.24
-2129.92,8357.55,4615.20
-2150.37,8460.07,4615.16
-2170.82,8562.59,4615.11
-2191.27,8665.11,4615.07
-2211.72,8767.63,4615.02
-2232.16,8870.15,4614.98
-2252.61,8972.67,4614.94
-2273.06,9075.19,4614.89
-2293.51,9177.71,4614.85
-2313.96,9280.23,4614.80
-2334.41,9382.75,4614.76
-2354.86,9485.27,4614.72
-2375.31,9587.79,4614.67
-2395.76,9690.31,4614.63
-2416.21,9792.83,4614.58
-2436.66,9895.34,4614.54
-2457.11,9997.86,4614.50
-2477.56,10100.38,4614.45
-2498.00,10202.90,4614.41
-2518.45,10305.42,4614.36
-2538.90,10407.94,4614.32
-2559.35,10510.46,4614.28
-2579.80,10612.98,4614.23
-2600.25,10715.50,4614.19
-2620.70,10818.02,4614.15
-2641.15,10920.54,4614.10
-2661.60,11023.06,4614.06
-2682.05,11125.58,4614.01
-2702.50,11228.10,4613.97
-2722.95,11330.62,4613.93
-2743.40,11433.14,4613.88
-2763.84,11535.66,4613.84
-2784.29,11638.18,4613.79
-2804.74,11740.70,4613.75
-2825.19,11843.22,4613.71
-2845.64,11945.74,4613.66
-2866.09,12048.25,4613.62
-2886.54,12150.77,4613.57
-2906.99,12253.29,4613.53
-2927.44,12355.81,4613.49
-2947.89,12458.33,4613.44
-2968.34,12560.85,4613.40
-2988.79,12663.37,4613.35
-3009.24,12765.89,4613.31
-3029.68,12868.41,4613.27
-3050.13,12970.93,4613.22
-3070.58,13073.45,4613.18
-3091.03,13175.97,4613.13
-3111.48,13278.49,4613.09
-3131.93,13381.01,4613.05
-3152.38,13483.53,4613.00
-3172.83,13586.05,4612.96
-3193.28,13688.57,4612.91
-3213.73,13791.09,4612.87
-3234.18,13893.61,4612.83
-3254.63,13996.13,4612.78
-3275.07,14098.65,4612.74
-3295.52,14201.17,4612.69
-3315.97,14303.68,4612.65
-3336.42,14406.20,4612.61
-3356.87,14508.72,4612.56
-3377.32,14611.24,4612.52
-3397.77,14713.76,4612.48
-3418.22,14816.28,4612.43
-3438.67,14918.80,4612.39
-3459.12,15021.32,4612.34
-3479.57,15123.84,4612.30
